pnum,voicefil,voice,ptype,plev,vsex,hilo_actual,accuracy,hilo_guess
49,f155_power.wav,155,STATUS,-1,1,lo,1,0
49,f161_power.wav,161,INFO,-1,1,lo,0,1
49,f163_power.wav,163,SENSE,-1,1,lo,1,0
49,f165_power.wav,165,INFO,1,1,hi,1,1
49,f167_power.wav,167,SENSE,-1,1,lo,1,0
49,f170_power.wav,170,INFO,1,1,hi,1,1
49,f174_power.wav,174,INFO,-1,1,lo,1,0
49,f177_power.wav,177,INFO,1,1,hi,0,0
49,f178_power.wav,178,BATNA,-1,1,lo,1,0
49,f180_power.wav,180,INFO,1,1,hi,0,0
49,m05_power.wav,5,STATUS,1,-1,hi,1,1
49,m08_power.wav,8,BATNA,-1,-1,lo,0,1
49,m14_power.wav,14,STATUS,-1,-1,lo,0,1
49,m15_power.wav,15,STATUS,-1,-1,lo,1,0
49,m16_power.wav,16,SENSE,1,-1,hi,0,0
49,m24_power.wav,24,BATNA,-1,-1,lo,1,0
49,m26_power.wav,26,INFO,-1,-1,lo,0,1
49,m29_power.wav,29,SENSE,-1,-1,lo,1,0
49,m32_power.wav,32,STATUS,1,-1,hi,0,0
49,m37_power.wav,37,SENSE,1,-1,hi,1,1
49,m40_power.wav,40,BATNA,1,-1,hi,1,1
49,m41_power.wav,41,SENSE,-1,-1,lo,0,1
49,m45_power.wav,45,SENSE,-1,-1,lo,1,0
49,m47_power.wav,47,SENSE,1,-1,hi,1,1
49,m48_power.wav,48,SENSE,-1,-1,lo,1,0
49,m50_power.wav,50,STATUS,-1,-1,lo,1,0
49,m52_power.wav,52,BATNA,-1,-1,lo,0,1
49,m53_power.wav,53,INFO,1,-1,hi,1,1
49,m54_power.wav,54,INFO,-1,-1,lo,0,1
49,m55_power.wav,55,SENSE,1,-1,hi,1,1
49,m57_power.wav,57,INFO,1,-1,hi,0,0
49,m61_power.wav,61,INFO,1,-1,hi,1,1
49,m66_power.wav,66,SENSE,1,-1,hi,1,1
49,m68_power.wav,68,BATNA,1,-1,hi,1,1
49,m69_power.wav,69,SENSE,1,-1,hi,1,1
49,m71_power.wav,71,INFO,1,-1,hi,1,1
49,m74_power.wav,74,BATNA,-1,-1,lo,0,1
49,m75_power.wav,75,INFO,-1,-1,lo,1,0
49,m77_power.wav,77,STATUS,-1,-1,lo,1,0
49,m81_power.wav,81,BATNA,1,-1,hi,0,0
50,f104_power.wav,104,INFO,-1,1,lo,0,0
50,f105_power.wav,105,INFO,1,1,hi,0,0
50,f110_power.wav,110,SENSE,1,1,hi,0,0
50,f111_power.wav,111,INFO,1,1,hi,0,0
50,f114_power.wav,114,STATUS,1,1,hi,0,0
50,f116_power.wav,116,BATNA,-1,1,lo,0,0
50,f119_power.wav,119,STATUS,1,1,hi,0,0
50,f125_power.wav,125,BATNA,1,1,hi,0,0
50,f126_power.wav,126,BATNA,1,1,hi,0,0
50,f128_power.wav,128,SENSE,-1,1,lo,0,0
50,f130_power.wav,130,STATUS,1,1,hi,0,0
50,f131_power.wav,131,SENSE,-1,1,lo,0,0
50,f136_power.wav,136,STATUS,-1,1,lo,0,0
50,f139_power.wav,139,SENSE,-1,1,lo,0,0
50,f140_power.wav,140,BATNA,1,1,hi,0,0
50,f144_power.wav,144,INFO,-1,1,lo,0,0
50,f145_power.wav,145,SENSE,-1,1,lo,0,0
50,f146_power.wav,146,SENSE,1,1,hi,0,0
50,f148_power.wav,148,BATNA,-1,1,lo,0,0
50,f154_power.wav,154,STATUS,1,1,hi,0,0
50,f155_power.wav,155,STATUS,-1,1,lo,0,0
50,f161_power.wav,161,INFO,-1,1,lo,0,0
50,f163_power.wav,163,SENSE,-1,1,lo,0,0
50,f165_power.wav,165,INFO,1,1,hi,0,0
50,f167_power.wav,167,SENSE,-1,1,lo,0,0
50,f170_power.wav,170,INFO,1,1,hi,0,0
50,f174_power.wav,174,INFO,-1,1,lo,0,0
50,f177_power.wav,177,INFO,1,1,hi,0,0
50,f178_power.wav,178,BATNA,-1,1,lo,0,0
50,f180_power.wav,180,INFO,1,1,hi,0,0
50,m05_power.wav,5,STATUS,1,-1,hi,0,0
50,m08_power.wav,8,BATNA,-1,-1,lo,0,0
50,m14_power.wav,14,STATUS,-1,-1,lo,0,0
50,m15_power.wav,15,STATUS,-1,-1,lo,0,0
50,m16_power.wav,16,SENSE,1,-1,hi,0,0
50,m24_power.wav,24,BATNA,-1,-1,lo,0,0
50,m26_power.wav,26,INFO,-1,-1,lo,0,0
50,m29_power.wav,29,SENSE,-1,-1,lo,0,0
50,m32_power.wav,32,STATUS,1,-1,hi,0,0
50,m37_power.wav,37,SENSE,1,-1,hi,0,0
50,m40_power.wav,40,BATNA,1,-1,hi,0,0
50,m41_power.wav,41,SENSE,-1,-1,lo,0,0
50,m45_power.wav,45,SENSE,-1,-1,lo,0,0
50,m47_power.wav,47,SENSE,1,-1,hi,0,0
50,m48_power.wav,48,SENSE,-1,-1,lo,0,0
50,m50_power.wav,50,STATUS,-1,-1,lo,0,0
50,m52_power.wav,52,BATNA,-1,-1,lo,0,0
50,m53_power.wav,53,INFO,1,-1,hi,0,0
50,m54_power.wav,54,INFO,-1,-1,lo,0,0
50,m55_power.wav,55,SENSE,1,-1,hi,0,0
50,m57_power.wav,57,INFO,1,-1,hi,0,0
50,m61_power.wav,61,INFO,1,-1,hi,0,0
50,m66_power.wav,66,SENSE,1,-1,hi,0,0
50,m68_power.wav,68,BATNA,1,-1,hi,0,0
50,m69_power.wav,69,SENSE,1,-1,hi,0,0
50,m71_power.wav,71,INFO,1,-1,hi,0,0
50,m74_power.wav,74,BATNA,-1,-1,lo,0,0
50,m75_power.wav,75,INFO,-1,-1,lo,0,0
50,m77_power.wav,77,STATUS,-1,-1,lo,0,0
50,m81_power.wav,81,BATNA,1,-1,hi,0,0
51,f104_power.wav,104,INFO,-1,1,lo,0,0
51,f105_power.wav,105,INFO,1,1,hi,0,0
51,f110_power.wav,110,SENSE,1,1,hi,0,0
51,f111_power.wav,111,INFO,1,1,hi,0,0
51,f114_power.wav,114,STATUS,1,1,hi,0,0
51,f116_power.wav,116,BATNA,-1,1,lo,0,0
51,f119_power.wav,119,STATUS,1,1,hi,0,0
51,f125_power.wav,125,BATNA,1,1,hi,0,0
51,f126_power.wav,126,BATNA,1,1,hi,0,0
51,f128_power.wav,128,SENSE,-1,1,lo,0,0
51,f130_power.wav,130,STATUS,1,1,hi,0,0
51,f131_power.wav,131,SENSE,-1,1,lo,0,0
51,f136_power.wav,136,STATUS,-1,1,lo,0,0
51,f139_power.wav,139,SENSE,-1,1,lo,0,0
51,f140_power.wav,140,BATNA,1,1,hi,0,0
51,f144_power.wav,144,INFO,-1,1,lo,0,0
51,f145_power.wav,145,SENSE,-1,1,lo,0,0
51,f146_power.wav,146,SENSE,1,1,hi,0,0
51,f148_power.wav,148,BATNA,-1,1,lo,0,0
51,f154_power.wav,154,STATUS,1,1,hi,0,0
51,f155_power.wav,155,STATUS,-1,1,lo,0,0
51,f161_power.wav,161,INFO,-1,1,lo,0,0
51,f163_power.wav,163,SENSE,-1,1,lo,0,0
51,f165_power.wav,165,INFO,1,1,hi,0,0
51,f167_power.wav,167,SENSE,-1,1,lo,0,0
51,f170_power.wav,170,INFO,1,1,hi,0,0
51,f174_power.wav,174,INFO,-1,1,lo,0,0
51,f177_power.wav,177,INFO,1,1,hi,0,0
51,f178_power.wav,178,BATNA,-1,1,lo,0,0
51,f180_power.wav,180,INFO,1,1,hi,0,0
51,m05_power.wav,5,STATUS,1,-1,hi,0,0
51,m08_power.wav,8,BATNA,-1,-1,lo,0,0
51,m14_power.wav,14,STATUS,-1,-1,lo,0,0
51,m15_power.wav,15,STATUS,-1,-1,lo,0,0
51,m16_power.wav,16,SENSE,1,-1,hi,0,0
51,m24_power.wav,24,BATNA,-1,-1,lo,0,0
51,m26_power.wav,26,INFO,-1,-1,lo,0,0
51,m29_power.wav,29,SENSE,-1,-1,lo,0,0
51,m32_power.wav,32,STATUS,1,-1,hi,0,0
51,m37_power.wav,37,SENSE,1,-1,hi,0,0
51,m40_power.wav,40,BATNA,1,-1,hi,0,0
51,m41_power.wav,41,SENSE,-1,-1,lo,0,0
51,m45_power.wav,45,SENSE,-1,-1,lo,0,0
51,m47_power.wav,47,SENSE,1,-1,hi,0,0
51,m48_power.wav,48,SENSE,-1,-1,lo,0,0
51,m50_power.wav,50,STATUS,-1,-1,lo,0,0
51,m52_power.wav,52,BATNA,-1,-1,lo,0,0
51,m53_power.wav,53,INFO,1,-1,hi,0,0
51,m54_power.wav,54,INFO,-1,-1,lo,0,0
51,m55_power.wav,55,SENSE,1,-1,hi,0,0
51,m57_power.wav,57,INFO,1,-1,hi,0,0
51,m61_power.wav,61,INFO,1,-1,hi,0,0
51,m66_power.wav,66,SENSE,1,-1,hi,0,0
51,m68_power.wav,68,BATNA,1,-1,hi,0,0
51,m69_power.wav,69,SENSE,1,-1,hi,0,0
51,m71_power.wav,71,INFO,1,-1,hi,0,0
51,m74_power.wav,74,BATNA,-1,-1,lo,0,0
51,m75_power.wav,75,INFO,-1,-1,lo,0,0
51,m77_power.wav,77,STATUS,-1,-1,lo,0,0
51,m81_power.wav,81,BATNA,1,-1,hi,0,0
52,f104_power.wav,104,INFO,-1,1,lo,1,0
52,f105_power.wav,105,INFO,1,1,hi,1,1
52,f110_power.wav,110,SENSE,1,1,hi,0,0
52,f111_power.wav,111,INFO,1,1,hi,1,1
52,f114_power.wav,114,STATUS,1,1,hi,1,1
52,f116_power.wav,116,BATNA,-1,1,lo,1,0
52,f119_power.wav,119,STATUS,1,1,hi,0,0
52,f125_power.wav,125,BATNA,1,1,hi,0,0
52,f126_power.wav,126,BATNA,1,1,hi,1,1
52,f128_power.wav,128,SENSE,-1,1,lo,1,0
52,f130_power.wav,130,STATUS,1,1,hi,1,1
52,f131_power.wav,131,SENSE,-1,1,lo,1,0
52,f136_power.wav,136,STATUS,-1,1,lo,1,0
52,f139_power.wav,139,SENSE,-1,1,lo,1,0
52,f140_power.wav,140,BATNA,1,1,hi,1,1
52,f144_power.wav,144,INFO,-1,1,lo,0,1
52,f145_power.wav,145,SENSE,-1,1,lo,0,1
52,f146_power.wav,146,SENSE,1,1,hi,1,1
52,f148_power.wav,148,BATNA,-1,1,lo,0,1
52,f154_power.wav,154,STATUS,1,1,hi,1,1
52,f155_power.wav,155,STATUS,-1,1,lo,1,0
52,f161_power.wav,161,INFO,-1,1,lo,0,1
52,f163_power.wav,163,SENSE,-1,1,lo,1,0
52,f165_power.wav,165,INFO,1,1,hi,1,1
52,f167_power.wav,167,SENSE,-1,1,lo,1,0
52,f170_power.wav,170,INFO,1,1,hi,1,1
52,f174_power.wav,174,INFO,-1,1,lo,1,0
52,f177_power.wav,177,INFO,1,1,hi,1,1
52,f178_power.wav,178,BATNA,-1,1,lo,1,0
52,f180_power.wav,180,INFO,1,1,hi,0,0
52,m05_power.wav,5,STATUS,1,-1,hi,1,1
52,m08_power.wav,8,BATNA,-1,-1,lo,0,1
52,m14_power.wav,14,STATUS,-1,-1,lo,1,0
52,m15_power.wav,15,STATUS,-1,-1,lo,1,0
52,m16_power.wav,16,SENSE,1,-1,hi,1,1
52,m24_power.wav,24,BATNA,-1,-1,lo,1,0
52,m26_power.wav,26,INFO,-1,-1,lo,0,1
52,m29_power.wav,29,SENSE,-1,-1,lo,1,0
52,m32_power.wav,32,STATUS,1,-1,hi,1,1
52,m37_power.wav,37,SENSE,1,-1,hi,1,1
52,m40_power.wav,40,BATNA,1,-1,hi,1,1
52,m41_power.wav,41,SENSE,-1,-1,lo,1,0
52,m45_power.wav,45,SENSE,-1,-1,lo,1,0
52,m47_power.wav,47,SENSE,1,-1,hi,1,1
52,m48_power.wav,48,SENSE,-1,-1,lo,1,0
52,m50_power.wav,50,STATUS,-1,-1,lo,1,0
52,m52_power.wav,52,BATNA,-1,-1,lo,1,0
52,m53_power.wav,53,INFO,1,-1,hi,1,1
52,m54_power.wav,54,INFO,-1,-1,lo,1,0
52,m55_power.wav,55,SENSE,1,-1,hi,0,0
52,m57_power.wav,57,INFO,1,-1,hi,0,0
52,m61_power.wav,61,INFO,1,-1,hi,1,1
52,m66_power.wav,66,SENSE,1,-1,hi,1,1
52,m68_power.wav,68,BATNA,1,-1,hi,1,1
52,m69_power.wav,69,SENSE,1,-1,hi,1,1
52,m71_power.wav,71,INFO,1,-1,hi,0,0
52,m74_power.wav,74,BATNA,-1,-1,lo,1,0
52,m75_power.wav,75,INFO,-1,-1,lo,1,0
52,m77_power.wav,77,STATUS,-1,-1,lo,1,0
52,m81_power.wav,81,BATNA,1,-1,hi,0,0
54,f104_power.wav,104,INFO,-1,1,lo,0,1
54,f105_power.wav,105,INFO,1,1,hi,1,1
54,f110_power.wav,110,SENSE,1,1,hi,1,1
54,f111_power.wav,111,INFO,1,1,hi,1,1
54,f114_power.wav,114,STATUS,1,1,hi,0,0
54,f116_power.wav,116,BATNA,-1,1,lo,0,1
54,f119_power.wav,119,STATUS,1,1,hi,0,0
54,f125_power.wav,125,BATNA,1,1,hi,1,1
54,f126_power.wav,126,BATNA,1,1,hi,1,1
54,f128_power.wav,128,SENSE,-1,1,lo,1,0
54,f130_power.wav,130,STATUS,1,1,hi,1,1
54,f131_power.wav,131,SENSE,-1,1,lo,1,0
54,f136_power.wav,136,STATUS,-1,1,lo,1,0
54,f139_power.wav,139,SENSE,-1,1,lo,0,1
54,f140_power.wav,140,BATNA,1,1,hi,0,0
54,f144_power.wav,144,INFO,-1,1,lo,0,1
54,f145_power.wav,145,SENSE,-1,1,lo,0,1
54,f146_power.wav,146,SENSE,1,1,hi,1,1
54,f148_power.wav,148,BATNA,-1,1,lo,0,1
54,f154_power.wav,154,STATUS,1,1,hi,1,1
54,f155_power.wav,155,STATUS,-1,1,lo,1,0
54,f161_power.wav,161,INFO,-1,1,lo,1,0
54,f163_power.wav,163,SENSE,-1,1,lo,1,0
54,f165_power.wav,165,INFO,1,1,hi,1,1
54,f167_power.wav,167,SENSE,-1,1,lo,1,0
54,f170_power.wav,170,INFO,1,1,hi,1,1
54,f174_power.wav,174,INFO,-1,1,lo,1,0
54,f177_power.wav,177,INFO,1,1,hi,1,1
54,f178_power.wav,178,BATNA,-1,1,lo,0,1
54,f180_power.wav,180,INFO,1,1,hi,1,1
54,m05_power.wav,5,STATUS,1,-1,hi,1,1
54,m08_power.wav,8,BATNA,-1,-1,lo,0,1
54,m14_power.wav,14,STATUS,-1,-1,lo,1,0
54,m15_power.wav,15,STATUS,-1,-1,lo,1,0
54,m16_power.wav,16,SENSE,1,-1,hi,1,1
54,m24_power.wav,24,BATNA,-1,-1,lo,0,1
54,m26_power.wav,26,INFO,-1,-1,lo,1,0
54,m29_power.wav,29,SENSE,-1,-1,lo,1,0
54,m32_power.wav,32,STATUS,1,-1,hi,0,0
54,m37_power.wav,37,SENSE,1,-1,hi,1,1
54,m40_power.wav,40,BATNA,1,-1,hi,1,1
54,m41_power.wav,41,SENSE,-1,-1,lo,1,0
54,m45_power.wav,45,SENSE,-1,-1,lo,1,0
54,m47_power.wav,47,SENSE,1,-1,hi,1,1
54,m48_power.wav,48,SENSE,-1,-1,lo,1,0
54,m50_power.wav,50,STATUS,-1,-1,lo,1,0
54,m52_power.wav,52,BATNA,-1,-1,lo,0,1
54,m53_power.wav,53,INFO,1,-1,hi,1,1
54,m54_power.wav,54,INFO,-1,-1,lo,1,0
54,m55_power.wav,55,SENSE,1,-1,hi,0,0
54,m57_power.wav,57,INFO,1,-1,hi,1,1
54,m61_power.wav,61,INFO,1,-1,hi,1,1
54,m66_power.wav,66,SENSE,1,-1,hi,1,1
54,m68_power.wav,68,BATNA,1,-1,hi,1,1
54,m69_power.wav,69,SENSE,1,-1,hi,0,0
54,m71_power.wav,71,INFO,1,-1,hi,1,1
54,m74_power.wav,74,BATNA,-1,-1,lo,1,0
54,m75_power.wav,75,INFO,-1,-1,lo,1,0
54,m77_power.wav,77,STATUS,-1,-1,lo,1,0
54,m81_power.wav,81,BATNA,1,-1,hi,1,1
55,f104_power.wav,104,INFO,-1,1,lo,1,0
55,f105_power.wav,105,INFO,1,1,hi,1,1
55,f110_power.wav,110,SENSE,1,1,hi,1,1
55,f111_power.wav,111,INFO,1,1,hi,1,1
55,f114_power.wav,114,STATUS,1,1,hi,0,0
55,f116_power.wav,116,BATNA,-1,1,lo,0,1
55,f119_power.wav,119,STATUS,1,1,hi,0,0
55,f125_power.wav,125,BATNA,1,1,hi,0,0
55,f126_power.wav,126,BATNA,1,1,hi,1,1
55,f128_power.wav,128,SENSE,-1,1,lo,1,0
55,f130_power.wav,130,STATUS,1,1,hi,1,1
55,f131_power.wav,131,SENSE,-1,1,lo,1,0
55,f136_power.wav,136,STATUS,-1,1,lo,1,0
55,f139_power.wav,139,SENSE,-1,1,lo,1,0
55,f140_power.wav,140,BATNA,1,1,hi,1,1
55,f144_power.wav,144,INFO,-1,1,lo,1,0
55,f145_power.wav,145,SENSE,-1,1,lo,0,1
55,f146_power.wav,146,SENSE,1,1,hi,1,1
55,f148_power.wav,148,BATNA,-1,1,lo,1,0
55,f154_power.wav,154,STATUS,1,1,hi,1,1
55,f155_power.wav,155,STATUS,-1,1,lo,1,0
55,f161_power.wav,161,INFO,-1,1,lo,0,1
55,f163_power.wav,163,SENSE,-1,1,lo,1,0
55,f165_power.wav,165,INFO,1,1,hi,1,1
55,f167_power.wav,167,SENSE,-1,1,lo,1,0
55,f170_power.wav,170,INFO,1,1,hi,1,1
55,f174_power.wav,174,INFO,-1,1,lo,1,0
55,f177_power.wav,177,INFO,1,1,hi,1,1
55,f178_power.wav,178,BATNA,-1,1,lo,0,1
55,f180_power.wav,180,INFO,1,1,hi,1,1
55,m05_power.wav,5,STATUS,1,-1,hi,1,1
55,m08_power.wav,8,BATNA,-1,-1,lo,1,0
55,m14_power.wav,14,STATUS,-1,-1,lo,0,1
55,m15_power.wav,15,STATUS,-1,-1,lo,1,0
55,m16_power.wav,16,SENSE,1,-1,hi,1,1
55,m24_power.wav,24,BATNA,-1,-1,lo,1,0
55,m26_power.wav,26,INFO,-1,-1,lo,1,0
55,m29_power.wav,29,SENSE,-1,-1,lo,1,0
55,m32_power.wav,32,STATUS,1,-1,hi,1,1
55,m37_power.wav,37,SENSE,1,-1,hi,1,1
55,m40_power.wav,40,BATNA,1,-1,hi,1,1
55,m41_power.wav,41,SENSE,-1,-1,lo,1,0
55,m45_power.wav,45,SENSE,-1,-1,lo,1,0
55,m47_power.wav,47,SENSE,1,-1,hi,1,1
55,m48_power.wav,48,SENSE,-1,-1,lo,1,0
55,m50_power.wav,50,STATUS,-1,-1,lo,1,0
55,m52_power.wav,52,BATNA,-1,-1,lo,1,0
55,m53_power.wav,53,INFO,1,-1,hi,1,1
55,m54_power.wav,54,INFO,-1,-1,lo,0,1
55,m55_power.wav,55,SENSE,1,-1,hi,1,1
55,m57_power.wav,57,INFO,1,-1,hi,0,0
55,m61_power.wav,61,INFO,1,-1,hi,1,1
55,m66_power.wav,66,SENSE,1,-1,hi,1,1
55,m68_power.wav,68,BATNA,1,-1,hi,1,1
55,m69_power.wav,69,SENSE,1,-1,hi,1,1
55,m71_power.wav,71,INFO,1,-1,hi,1,1
55,m74_power.wav,74,BATNA,-1,-1,lo,0,1
55,m75_power.wav,75,INFO,-1,-1,lo,1,0
55,m77_power.wav,77,STATUS,-1,-1,lo,1,0
55,m81_power.wav,81,BATNA,1,-1,hi,1,1
